,name,address,distance,rating,bike_lat,bike_lon
2189,Beanhive,26 Dawson Street,226.85345429034493,4.6,53.341515,-6.256853
2190,Coffeeangel,16 South Anne Street,136.95718047866205,4.3,53.341515,-6.256853
2191,Coffee Angel,15 Leinster Street S,201.2923344827209,4.4,53.341515,-6.256853
2192,Tang,23 Dawson Street,261.0881646369902,4.8,53.341515,-6.256853
2193,Cocobrew,5 Bedford Row,596.156493786834,4.7,53.341515,-6.256853
2194,Starbucks,21 St Stephen's Green,264.0585007675467,3.0,53.341515,-6.256853
2195,Bread 41,41 Pearse St,493.41880597869397,4.7,53.341515,-6.256853
2196,Java Republic,Dawson  Street,42.85530209132082,4.8,53.341515,-6.256853
2197,Keoghs Café,1-2 Trinity Street,452.2663129032626,4.0,53.341515,-6.256853
2198,Dolce Sicily,20 South Anne Street,148.1918628725753,4.4,53.341515,-6.256853
2199,Costa Coffee,1 Dawson Street,148.05247769195265,2.9,53.341515,-6.256853
2200,Bewley's,3 S Great George's Street,553.3093058775011,4.0,53.341515,-6.256853
2201,Kaph,31 Drury Street,442.84653970648185,4.1,53.341515,-6.256853
2202,The Rolling Donut,55 King Street S,318.80767807230427,4.2,53.341515,-6.256853
2203,Dublin Barista School,19a Anne Street South,143.5739685649711,4.5,53.341515,-6.256853
2204,The Pieman Cafe,14a Crown Alley,567.9032536165247,4.5,53.341515,-6.256853
2205,Brewbaker Cafe,1 Dawson St,129.00226645039098,3.9,53.341515,-6.256853
2206,Brother Sister,59 South William Street,352.08326364355287,4.2,53.341515,-6.256853
2207,Industry,41A/B Drury Street,440.78289590289944,4.3,53.341515,-6.256853
2208,Coppa Cafe,Royal Hibernian Academy,509.34676625810226,4.2,53.341515,-6.256853
2209,Hatch and Sons,15 St Stephen's Green,245.3794739750364,4.2,53.341515,-6.256853
2210,Cafe Tri Via,2 Lincoln Place,413.62314164066515,3.6,53.341515,-6.256853
2211,Coffee Hub,17-19 Merrion Street Upper,435.05863432932006,3.0,53.341515,-6.256853
2212,Brewbaker,22 S Frederick Street,82.61217568222807,3.1,53.341515,-6.256853
2213,The Kilkenny Café,6 Nassau Street,124.31537715555058,4.1,53.341515,-6.256853
2214,Nespresso,Brown Thomas,227.07499447031714,4.8,53.341515,-6.256853
2215,Clement and Pekoe,50 South William Street,392.13399899121646,4.2,53.341515,-6.256853
2216,Insomnia Coffee Company,4 S Stephen's Green,278.365473423566,3.8,53.341515,-6.256853
2217,Bewley's Cafe,78-79 Grafton Street,230.87174875843903,3.7,53.341515,-6.256853
2218,Insomnia Coffee Company,1-3 Chatham Row,383.933610921048,4.7,53.341515,-6.256853
2219,Cafe Sol,1 Lincoln Pl,422.2117914308301,2.8,53.341515,-6.256853
2220,Il Caffè di Napoli,41 Westland Row,471.7365006684982,3.9,53.341515,-6.256853
2221,The Atrium Lounge,Westmoreland Street,471.5474832594629,4.6,53.341515,-6.256853
2222,Avoca,11-13 Suffolk Street,328.79504722579344,4.3,53.341515,-6.256853
2223,KC Peaches Cafe St Stephen's Green,35-37 Saint Stephen's Green,314.67275249089073,3.8,53.341515,-6.256853
2224,Caffè Nero,5 Merrion Row,392.58292170044706,3.8,53.341515,-6.256853
2225,Coffeeangel,27 Pembroke Street Lower,617.0644041939005,4.2,53.341515,-6.256853
2226,Cafe Nero,51 South King Street,355.0130001009851,3.7,53.341515,-6.256853
2227,Metro Cafe,43 S William Street,411.92607753379207,4.0,53.341515,-6.256853
2228,Costa Coffee,3 College Green,446.3939133803365,3.5,53.341515,-6.256853
2229,Cafe Nero,22-23 Temple Bar,577.3608578794612,4.7,53.341515,-6.256853
2230,Insomnia Coffee Company,3 S Leinster Street,281.31093664779587,3.0,53.341515,-6.256853
2231,Gallaher & Co,16A D'Olier Street,500.26604471866466,3.4,53.341515,-6.256853
2232,Tower Cafe,7 Dawson Street,80.98256280433662,4.4,53.341515,-6.256853
2233,Krüst Bakery,6 South George's Street,547.1824815026014,3.9,53.341515,-6.256853
2234,Insomnia,40-43 Nassau St,186.57003920617268,2.9,53.341515,-6.256853
2235,Le Petit Parisien,28 Dame Street,545.292801146965,3.8,53.341515,-6.256853
2236,Carluccio's,52 Dawson Street,118.22319170474191,3.7,53.341515,-6.256853
2237,Considered Cafe,42 Drury Street,424.3967834502249,3.9,53.341515,-6.256853
2238,Nespresso Boutique,22 Duke Street,191.42040436175895,3.8,53.341515,-6.256853
2239,Brendans Coffee Shop,10-11,375.041153998922,4.6,53.338311,-6.236779
2240,The Art of Coffee,Unit 1 Alto Vetro Grand Canal Dock,452.11081176829794,4.0,53.338311,-6.236779
2241,3Fe,32/34 Lower Grand Canal Street,385.6947702732651,4.1,53.338311,-6.236779
2242,Food Game,10 S Lotts Road,191.49893254357173,4.2,53.338311,-6.236779
2243,Press Cafe,Beggar's Bush,346.7653432256522,4.5,53.338311,-6.236779
2244,OCB's Sandwich Bar,Clanwilliam Court,265.52082357555156,5.0,53.338311,-6.236779
2245,Salt Cellar Coffee Shop,29 Upper Mount Street,528.6549549604073,4.0,53.338311,-6.236779
2246,Mellon's,56 South Lotts Road,329.8123859211413,4.5,53.338311,-6.236779
2247,Basil,95 Ringsend Road,501.828473370916,4.5,53.338311,-6.236779
2248,Il Valentino Bakery & Cafe,5 Gallery Quay,535.7370575713592,4.0,53.338311,-6.236779
2249,Café Jago's,59 Power's Court,388.7871630813691,5.0,53.338311,-6.236779
2250,Flavours,9 Barrow Street,276.36096420276806,3.0,53.338311,-6.236779
2251,Annie's,10 Grand Canal Street Upper,23.453504852349287,0.0,53.338311,-6.236779
2252,EuroSpar,3-5 Bath Avenue,247.80622679945125,4.0,53.338311,-6.236779
2253,Staple Foods,24A Grattan Street,489.08024388751255,4.1,53.338311,-6.236779
2254,KC Peaches Cafe Pearse Street,"Unit 10A, Trinity Enterprise Centre",518.4064475816764,3.3,53.338311,-6.236779
2255,Gertrude,130 Pearse St,689.1369639072689,4.5,53.338311,-6.236779
2256,Canal Express,31 Grand Canal Street Upper,56.03101739406482,5.0,53.338311,-6.236779
2257,Estling & Anders,Power's Ct,370.60422138371354,3.0,53.338311,-6.236779
2258,High Nelly's,6 Haddington Road,619.0768663743934,3.1,53.338311,-6.236779
2259,O'Briens Sandwich Café,Treasury Building,33.05750045966986,0.0,53.338311,-6.236779
2260,The Art of Coffee,Watermarque Building,435.16204482672657,0.0,53.338311,-6.236779
2261,Angelina's Deli,55 Percy Place,567.5367559561209,3.5,53.338311,-6.236779
2262,O'Briens Sandwich Café,18 Hogan Place,515.4961454131457,0.0,53.338311,-6.236779
2263,The Bald Barista,Avalon House,133.04468396386912,4.6,53.340803,-6.267732
2264,Accents Coffee & Tea Lounge,23 Stephen Street Lower,191.68348499455576,4.3,53.340803,-6.267732
2265,Queen of Tarts,Cows Lane,407.7981755704151,4.4,53.340803,-6.267732
2266,Two Pups Coffee,The Liberties,425.53393602985767,4.6,53.340803,-6.267732
2267,Bite Of Life,55 Patrick Street,294.3184666058713,4.3,53.340803,-6.267732
2268,Goose On The Loose,2 Kevin Street,380.3739492812262,4.5,53.340803,-6.267732
2269,The Bald Barista,68 Augnier Street,131.45893666369707,4.0,53.340803,-6.267732
2270,Keoghs Café,1-2 Trinity Street,513.4752800212875,4.0,53.340803,-6.267732
2271,Bewley's,3 S Great George's Street,404.7032926744587,4.0,53.340803,-6.267732
2272,Kaph,31 Drury Street,357.1548949080527,4.1,53.340803,-6.267732
2273,Rosie's Cafe,1 Werburgh Street,289.40306118334416,4.1,53.340803,-6.267732
2274,Wolf & Spoon,10a Aungier Street,156.3943202395721,4.1,53.340803,-6.267732
2275,Network,39 Aungier Street,268.5659481395786,4.5,53.340803,-6.267732
2276,Clement and Pekoe,50 South William Street,339.9659928452824,4.2,53.340803,-6.267732
2277,Industry,41A/B Drury Street,330.21032275786234,4.3,53.340803,-6.267732
2278,Fonte Coffee,36 Parliament Street,395.97022061865135,4.8,53.340803,-6.267732
2279,Cathedral Cafe,2 Dean St,381.84676234581434,3.9,53.340803,-6.267732
2280,The Pieman Cafe,14a Crown Alley,577.0427925777773,4.5,53.340803,-6.267732
2281,Stage Door Café,11-12 E Essex St,508.99518220397846,4.6,53.340803,-6.267732
2282,The Fumbally,Fumbally Court,626.6408591931562,4.4,53.340803,-6.267732
2283,Brother Sister,59 South William Street,384.9814623386551,4.2,53.340803,-6.267732
2284,Insomnia Coffee Company,1-3 Chatham Row,342.69516258920453,4.7,53.340803,-6.267732
2285,Chewbrew,77 Aungier Street,139.83267347251245,4.1,53.340803,-6.267732
2286,Bittersweet Cafe,Unit 3,336.9453288221129,4.4,53.340803,-6.267732
2287,The Rolling Donut,55 King Street S,444.149825990468,4.2,53.340803,-6.267732
2288,Craft Coffee Roasters,27 Merchant's Quay,698.2316782958017,4.1,53.340803,-6.267732
2289,The Bakery,Pudding Row,446.62829612020056,4.2,53.340803,-6.267732
2290,Tamp & Stitch,Unit 3 Scarlet Row,426.8867473666468,4.4,53.340803,-6.267732
2291,Joe's Coffee,15 Montague Street,536.5672845507928,4.2,53.340803,-6.267732
2292,Gerry's Coffee Shop,6 Montague St,513.5143912089572,4.5,53.340803,-6.267732
2293,Metro Cafe,43 S William Street,315.12196679804316,4.0,53.340803,-6.267732
2294,Olive Cafe,Fumbally Lane,587.0729093110755,4.7,53.340803,-6.267732
2295,The Riddler,La Rochelle Building,542.2081273529441,4.3,53.340803,-6.267732
2296,Costa Coffee,30 Essex Street,534.9741483157038,4.6,53.340803,-6.267732
2297,Ginger Cafe&Deli,95 Francis Street,444.6642480484424,5.0,53.340803,-6.267732
2298,Insomnia Coffee Company,4 S Stephen's Green,508.03724649470564,3.8,53.340803,-6.267732
2299,Krüst Bakery,6 South George's Street,394.4241169076507,3.9,53.340803,-6.267732
2300,Le Petit Parisien,28 Dame Street,446.4913086798244,3.8,53.340803,-6.267732
2301,KC Peaches Cafe Dame Street,54 Dame Street,426.6697784154702,4.1,53.340803,-6.267732
2302,Cafe Nero,51 South King Street,404.5037520679396,3.7,53.340803,-6.267732
2303,Considered Cafe,42 Drury Street,368.06493988258643,3.9,53.340803,-6.267732
2304,Bewley's Cafe,78-79 Grafton Street,501.10567591046555,3.7,53.340803,-6.267732
2305,Chorus Cafe,Scarlet Row Fishamble Street,412.3721472192044,4.3,53.340803,-6.267732
2306,Avoca,11-13 Suffolk Street,595.3656023442255,4.3,53.340803,-6.267732
2307,The Joy of Cha,10 Essex Street E,500.530192779187,4.1,53.340803,-6.267732
2308,Cafe Bliss,4B Montague St,513.5138511756057,3.8,53.340803,-6.267732
2309,Costa Coffee,3 College Green,580.7727833803472,3.5,53.340803,-6.267732
2310,Leon Bakery,Exchequor Street,395.1685117122485,4.5,53.340803,-6.267732
2311,The West End,Unit 1 Scarlet Row,431.20766309014357,4.2,53.340803,-6.267732
2312,Taste Food Company Cafe and Bistro,39/40 S William St,305.1485217252839,3.9,53.340803,-6.267732
2313,Beanhive,26 Dawson Street,450.7855661262869,4.6,53.339764,-6.251988
2314,Coffee Hub,17-19 Merrion Street Upper,194.1577702369686,3.0,53.339764,-6.251988
2315,Coffee Angel,15 Leinster Street S,283.43255241157806,4.4,53.339764,-6.251988
2316,Olive Green,110B Baggot Street Lower,441.17977270727977,3.7,53.339764,-6.251988
2317,Cafe Tri Via,2 Lincoln Place,251.51536983439038,3.6,53.339764,-6.251988
2318,Tang,23 Dawson Street,456.676987160278,4.8,53.339764,-6.251988
2319,Coppa Cafe,Royal Hibernian Academy,358.10777602461604,4.2,53.339764,-6.251988
2320,Starbucks,21 St Stephen's Green,381.25108505947696,3.0,53.339764,-6.251988
2321,Coffeeangel,16 South Anne Street,475.08664030012466,4.3,53.339764,-6.251988
2322,Cafe Sol,1 Lincoln Pl,252.02097250001168,2.8,53.339764,-6.251988
2323,Caffè Nero,5 Merrion Row,232.05165707744297,3.8,53.339764,-6.251988
2324,Coffeeangel,27 Pembroke Street Lower,325.96322502346857,4.2,53.339764,-6.251988
2325,Il Caffè di Napoli,41 Westland Row,351.3949975168595,3.9,53.339764,-6.251988
2326,Voilà,14 Lower Baggot St,201.48447910280268,4.0,53.339764,-6.251988
2327,KC Peaches Cafe St Stephen's Green,35-37 Saint Stephen's Green,257.5920945759607,3.8,53.339764,-6.251988
2328,Emer's Kitchen,102 Leeson Street Lower,521.0953851432891,4.6,53.339764,-6.251988
2329,Dolce Sicily,20 South Anne Street,477.7593728340274,4.4,53.339764,-6.251988
2330,Hatch and Sons,15 St Stephen's Green,421.36689308008886,4.2,53.339764,-6.251988
2331,Probus Wines & Spirits Dublin,26 Fenian Street,305.4808121105364,4.5,53.339764,-6.251988
2332,Salt Cellar Coffee Shop,29 Upper Mount Street,569.4190643806232,4.0,53.339764,-6.251988
2333,Insomnia Coffee Company,3 S Leinster Street,251.6432579121189,3.0,53.339764,-6.251988
2334,Java Republic,Dawson  Street,359.5916019931554,4.8,53.339764,-6.251988
2335,Sprout & Co,5 Mount Street Lower,410.25540251134385,4.8,53.339764,-6.251988
2336,The Kilkenny Café,6 Nassau Street,345.90609107498943,4.1,53.339764,-6.251988
2337,The Kiosk,Lower Lesson Street,519.3877890431,3.8,53.339764,-6.251988
2338,Costa Coffee,1 Dawson Street,500.90160230521445,2.9,53.339764,-6.251988
2339,Honey Truffle Kitchen,45 Pearse St,535.8978122841754,4.2,53.339764,-6.251988
2340,O'Donovan,44 Pearse Street,531.9761752418276,4.0,53.339764,-6.251988
2341,The Pig & Heifer,151 Pearse Street,554.9388843289983,4.1,53.339764,-6.251988
2342,Dublin Barista School,19a Anne Street South,470.1707473651324,4.5,53.339764,-6.251988
2343,Brewbaker,22 S Frederick Street,405.40847435409535,3.1,53.339764,-6.251988
2344,Brewbaker Cafe,1 Dawson St,495.8846153361845,3.9,53.339764,-6.251988
2345,BG Cafe & Deli,66B Pearse Street,578.3285167401576,3.9,53.339764,-6.251988
2346,Lolly and Cooks,18 Upper Merrion Street,190.9432073152146,3.9,53.339764,-6.251988
2347,Dublin2Barista,11-15 Erne Street Upper,541.5853933319407,4.4,53.339764,-6.251988
2348,Nespresso,Brown Thomas,603.9649336324505,4.8,53.339764,-6.251988
2349,Lunch!,4 Lombard Street E,556.3736712984779,3.9,53.339764,-6.251988
2350,Lolly And Cooks,Hogan Place,446.11946818990106,4.0,53.339764,-6.251988
2351,Cafe Boulevard,132 Lower Baggot Street,240.485051363928,3.3,53.339764,-6.251988
2352,Camerino,37 Merrion Square East,364.862934246702,4.0,53.339764,-6.251988
2353,National Gallary Cafe,Kildare Street,212.69621486706467,3.0,53.339764,-6.251988
2354,O'Briens Sandwich Café,103 Lower Lesson Street,532.6450811452179,4.0,53.339764,-6.251988
2355,Cafe Sol,46 Lower Baggot Street,412.2674990398027,3.6,53.339764,-6.251988
2356,Café Crepe,15 South Leinster Street,315.340404545788,3.0,53.339764,-6.251988
2357,Tower Cafe,7 Dawson Street,456.06402437465323,4.4,53.339764,-6.251988
2358,Bon Espresso & News,Lower Mount Street,393.4449249356399,2.5,53.339764,-6.251988
2359,Insomnia,40-43 Nassau St,552.2423770294199,2.9,53.339764,-6.251988
2360,O'Briens Sandwich Café,5 Nassau St,334.2932666298374,4.0,53.339764,-6.251988
2361,Fig & Barrow,112 Baggot Street Lower,437.71628237727913,2.6,53.339764,-6.251988
2362,The Coffee Club,16 Fitzwilliam Lane,119.63982116800982,0.0,53.339764,-6.251988
2363,Yu Cafe and Restaurant,30 James Street,452.606841406529,4.5,53.341645,-6.29719
2364,Insomnia,"Unit 4, The Dargan Building",368.26053415024234,4.7,53.341645,-6.29719
2365,HSQ Cafe,Heuston South Quarter,361.2149784879581,3.7,53.341645,-6.29719
2366,The Sugar Loaf Bakery,Unit 4,559.0202466754869,3.7,53.341645,-6.29719
2367,Café Togo,Unit 3,451.5599110700001,2.4,53.341645,-6.29719
2368,itsa@imma,Irish Museum of Modern Art,236.6521183834753,0.0,53.341645,-6.29719
2369,Coffee District,"Unit 2D, Mary Aikenhead House",490.45135627034495,0.0,53.341645,-6.29719
2370,Queen of Tarts,Cows Lane,139.3157367101531,4.4,53.343368,-6.27012
2371,Rosie's Cafe,1 Werburgh Street,39.116758924982214,4.1,53.343368,-6.27012
2372,Two Pups Coffee,The Liberties,513.4215264382457,4.6,53.343368,-6.27012
2373,The Bakehouse,6 Bachelors Walk,635.1232733650764,4.3,53.343368,-6.27012
2374,Fonte Coffee,36 Parliament Street,211.0650984012431,4.8,53.343368,-6.27012
2375,The Bald Barista,Avalon House,430.2599011146975,4.6,53.343368,-6.27012
2376,The Bakery,Pudding Row,156.33252323619396,4.2,53.343368,-6.27012
2377,Accents Coffee & Tea Lounge,23 Stephen Street Lower,402.09145096209784,4.3,53.343368,-6.27012
2378,Bittersweet Cafe,Unit 3,87.0515660609627,4.4,53.343368,-6.27012
2379,Tamp & Stitch,Unit 3 Scarlet Row,143.89979239158984,4.4,53.343368,-6.27012
2380,Bite Of Life,55 Patrick Street,329.5563427776625,4.3,53.343368,-6.27012
2381,Insomnia,7 Abbey Street Upper,555.3499107291001,4.3,53.343368,-6.27012
2382,Bewley's,3 S Great George's Street,391.82505664061046,4.0,53.343368,-6.27012
2383,Craft Coffee Roasters,27 Merchant's Quay,399.61867076393014,4.1,53.343368,-6.27012
2384,Kaph,31 Drury Street,462.59563285377754,4.1,53.343368,-6.27012
2385,Panem,Halfpenny Bridge House,446.7845459235869,4.6,53.343368,-6.27012
2386,Stage Door Café,11-12 E Essex St,347.717346747693,4.6,53.343368,-6.27012
2387,The West End,Unit 1 Scarlet Row,151.5690090098418,4.2,53.343368,-6.27012
2388,Chorus Cafe,Scarlet Row Fishamble Street,105.78838297748149,4.3,53.343368,-6.27012
2389,The Pieman Cafe,14a Crown Alley,516.7472327054301,4.5,53.343368,-6.27012
2390,The Tram Cafe,1 Wolfe Tone Square W,529.5282577065929,3.8,53.343368,-6.27012
2391,Industry,41A/B Drury Street,464.64472403136796,4.3,53.343368,-6.27012
2392,Caffe Cagliostro,Bloom's Lane,476.60782063320676,4.0,53.343368,-6.27012
2393,Focus Ireland,1 Lord Edward Street,41.63790829131966,4.3,53.343368,-6.27012
2394,Oxmantown,16 Mary's Abbey,424.0905737833878,4.5,53.343368,-6.27012
2395,Cathedral Cafe,2 Dean St,492.48030222029814,3.9,53.343368,-6.27012
2396,Brother Hubbard,153 Capel Street,430.31038979471714,4.4,53.343368,-6.27012
2397,The Riddler,La Rochelle Building,319.7356089487245,4.3,53.343368,-6.27012
2398,DwarfJar,1 Wellington Quay,278.4629185810155,3.8,53.343368,-6.27012
2399,The Food gallery,84 Thomas Street,428.81622735994574,4.0,53.343368,-6.27012
2400,Mind The Step Cafe,24 Strand Street Great,517.2779808428734,4.5,53.343368,-6.27012
2401,Clement and Pekoe,50 South William Street,529.4895560052205,4.2,53.343368,-6.27012
2402,Cafe Sol,46 Baggot Street Lower,192.63281232179375,4.0,53.343368,-6.27012
2403,Costa Coffee,30 Essex Street,402.6422362313321,4.6,53.343368,-6.27012
2404,Wolf & Spoon,10a Aungier Street,426.58627676825563,4.1,53.343368,-6.27012
2405,D-Café,Lord Edward St,115.10862641956619,3.0,53.343368,-6.27012
2406,Camerino,158 Capel Street,402.82624977192637,4.4,53.343368,-6.27012
2407,Network,39 Aungier Street,594.8147407675016,4.5,53.343368,-6.27012
2408,Ginger Cafe&Deli,95 Francis Street,441.9952716632112,5.0,53.343368,-6.27012
2409,Insomnia Coffee Company,1-3 Chatham Row,559.8117327113291,4.7,53.343368,-6.27012
2410,The Joy of Cha,10 Essex Street E,329.8000877569604,4.1,53.343368,-6.27012
2411,The Bald Barista,68 Augnier Street,429.1644779900775,4.0,53.343368,-6.27012
2412,Butlers Choclate Café,4 Lower Liffey Street,614.9898754067592,4.6,53.343368,-6.27012
2413,Lemon Jelly Cafe,Jervis Street,529.2384373035047,4.0,53.343368,-6.27012
2414,KC Peaches Cafe Dame Street,54 Dame Street,356.0325722661159,4.1,53.343368,-6.27012
2415,The Busy Bee,68 Dame Street,321.3725970218735,3.4,53.343368,-6.27012
2416,Mochaland Cafe,20-24 Lower Ormond Quay,428.85494199896823,4.2,53.343368,-6.27012
2417,Krüst Bakery,6 South George's Street,390.8652589811766,3.9,53.343368,-6.27012
2418,Metro Cafe,43 S William Street,526.8447750049056,4.0,53.343368,-6.27012
2419,Le Petit Parisien,28 Dame Street,423.66874069641494,3.8,53.343368,-6.27012
2420,Fox & Feather,27A Parkgate Street,150.49018888413048,5.0,53.347106,-6.292041
2421,Butlers Chocolate Cafe,Heuston Station,84.97031102322241,4.8,53.347106,-6.292041
2422,Yu Cafe and Restaurant,30 James Street,462.49232456106074,4.5,53.347106,-6.292041
2423,AMT Coffee,Heuston Station,57.63106719990637,3.5,53.347106,-6.292041
2424,The Natural Bakery,29 Parkgate Street,168.16241030664784,2.7,53.347106,-6.292041
2425,Groundstate,48 James St,532.0298366698395,4.9,53.347106,-6.292041
2426,Coco & Green,Heuston Station,74.95401670488806,3.3,53.347106,-6.292041
2427,The Sandwich Market,27B Parkgate Street,153.4482125607776,3.5,53.347106,-6.292041
2428,Container Coffee,161 Thomas Street,658.4370624980515,4.4,53.347106,-6.292041
2429,Insomnia,"Unit 4, The Dargan Building",382.24897354685294,4.7,53.347106,-6.292041
2430,The Sugar Loaf Bakery,Unit 4,163.41010734196772,3.7,53.347106,-6.292041
2431,Provender & Family,27a Parkgate Street,150.49018888413048,4.5,53.347106,-6.292041
2432,Insomnia,30-32 Parkgate Street,176.63848432568173,0.0,53.347106,-6.292041
2433,HSQ Cafe,Heuston South Quarter,394.4900385695758,3.7,53.347106,-6.292041
2434,Cafe Toga,U3 Heuston Station,95.33447842346685,0.0,53.347106,-6.292041
2435,Cafe National Museum,Collins Barracks,351.92429862655905,2.0,53.347106,-6.292041
2436,The Coffee Dispensary,Arran Quay,377.3016816135085,0.0,53.347106,-6.292041
2437,Café Togo,Unit 3,362.5740029869795,2.4,53.347106,-6.292041
2438,Brambles Deli Café,"National Museum of Ireland, Collins Barracks",467.4997054786744,3.5,53.347106,-6.292041
2439,Coffee District,"Unit 2D, Mary Aikenhead House",452.9744695795603,0.0,53.347106,-6.292041
2440,Cocobrew,5 Bedford Row,178.44178163886042,4.7,53.344603,-6.263371
2441,The Bakehouse,6 Bachelors Walk,259.160799676361,4.3,53.344603,-6.263371
2442,Keoghs Café,1-2 Trinity Street,100.13726762118085,4.0,53.344603,-6.263371
2443,Bewley's,3 S Great George's Street,107.52870894622602,4.0,53.344603,-6.263371
2444,Queen of Tarts,Cows Lane,369.7158420674045,4.4,53.344603,-6.263371
2445,Kaph,31 Drury Street,222.9316730212905,4.1,53.344603,-6.263371
2446,Panem,Halfpenny Bridge House,230.69337815167074,4.6,53.344603,-6.263371
2447,The Pieman Cafe,14a Crown Alley,65.20566374131926,4.5,53.344603,-6.263371
2448,Stage Door Café,11-12 E Essex St,185.38098851066272,4.6,53.344603,-6.263371
2449,Insomnia,7 Abbey Street Upper,369.91917004618506,4.3,53.344603,-6.263371
2450,Accents Coffee & Tea Lounge,23 Stephen Street Lower,371.82098325605267,4.3,53.344603,-6.263371
2451,The Bald Barista,Avalon House,485.6956495516303,4.6,53.344603,-6.263371
2452,Fonte Coffee,36 Parliament Street,269.367602083403,4.8,53.344603,-6.263371
2453,Le Petit Parisien,28 Dame Street,66.0750317372028,3.8,53.344603,-6.263371
2454,9th Degree Coffee Roasters,28 Westmoreland St,349.54228817203534,4.5,53.344603,-6.263371
2455,Frank And Honest Gourmet Coffee Shop,Aston Pl,285.70953079049673,3.7,53.344603,-6.263371
2456,Caffe Cagliostro,Bloom's Lane,240.36285776107832,4.0,53.344603,-6.263371
2457,Costa Coffee,3 College Green,128.3981501572116,3.5,53.344603,-6.263371
2458,Costa Coffee,30 Essex Street,136.83134459871468,4.6,53.344603,-6.263371
2459,The Art Of Coffee,Unit 10 GPO Arcade,509.4889838976397,4.4,53.344603,-6.263371
2460,Industry,41A/B Drury Street,262.6317160936649,4.3,53.344603,-6.263371
2461,Mind The Step Cafe,24 Strand Street Great,270.834670639103,4.5,53.344603,-6.263371
2462,Cafe Nero,22-23 Temple Bar,155.94053111894019,4.7,53.344603,-6.263371
2463,Brother Sister,59 South William Street,329.7973035238673,4.2,53.344603,-6.263371
2464,Clement and Pekoe,50 South William Street,343.6841932165679,4.2,53.344603,-6.263371
2465,Butlers Choclate Café,4 Lower Liffey Street,272.15060655597637,4.6,53.344603,-6.263371
2466,The Busy Bee,68 Dame Street,147.40306545595803,3.4,53.344603,-6.263371
2467,Krüst Bakery,6 South George's Street,118.29323023737204,3.9,53.344603,-6.263371
2468,The Tram Cafe,1 Wolfe Tone Square W,408.6037669091021,3.8,53.344603,-6.263371
2469,Coffeeangel,16 South Anne Street,494.9457731060882,4.3,53.344603,-6.263371
2470,The Joy of Cha,10 Essex Street E,201.72276148608694,4.1,53.344603,-6.263371
2471,KC Peaches Cafe Dame Street,54 Dame Street,112.68057448290003,4.1,53.344603,-6.263371
2472,Coffee Angel,3 Trinity Street,108.23830370890472,3.0,53.344603,-6.263371
2473,Leon Bakery,Exchequor Street,167.5571670783179,4.5,53.344603,-6.263371
2474,Rosie's Cafe,1 Werburgh Street,474.3840502256288,4.1,53.344603,-6.263371
2475,The Atrium Lounge,Westmoreland Street,334.07124804946335,4.6,53.344603,-6.263371
2476,Mochaland Cafe,20-24 Lower Ormond Quay,220.96078223834232,4.2,53.344603,-6.263371
2477,Avoca,11-13 Suffolk Street,233.82426066446126,4.3,53.344603,-6.263371
2478,Cappuccino Bar,10 Crow Street,37.26592456600352,3.3,53.344603,-6.263371
2479,Butlers Chocolate Café,24 Wicklow Street,199.53668989077948,4.2,53.344603,-6.263371
2480,The Rolling Donut,55 King Street S,512.0591321027929,4.2,53.344603,-6.263371
2481,The Bakery,Pudding Row,398.00671485660695,4.2,53.344603,-6.263371
2482,Tamp & Stitch,Unit 3 Scarlet Row,387.15767291641396,4.4,53.344603,-6.263371
2483,Considered Cafe,42 Drury Street,230.75531761334386,3.9,53.344603,-6.263371
2484,The Coffee Bean,64 Mary Street,559.9183361434511,3.9,53.344603,-6.263371
2485,The Ink Factory,15 Wellington Quay,187.61832165994358,4.1,53.344603,-6.263371
2486,Oxmantown,16 Mary's Abbey,533.7388000829498,4.5,53.344603,-6.263371
2487,Brother Hubbard,153 Capel Street,435.3505157114902,4.4,53.344603,-6.263371
2488,Bittersweet Cafe,Unit 3,383.68798968544843,4.4,53.344603,-6.263371
2489,DwarfJar,1 Wellington Quay,279.9281955792078,3.8,53.344603,-6.263371
2490,Queen of Tarts,Cows Lane,384.46502498475235,4.4,53.346874,-6.272976
2491,Proper Order Coffee Co.,7 Haymarket,439.1328100055875,4.5,53.346874,-6.272976
2492,Craft Coffee Roasters,27 Merchant's Quay,253.01273827506424,4.1,53.346874,-6.272976
2493,Urbanity,The Glass House,407.44241246240887,4.5,53.346874,-6.272976
2494,Oxmantown,16 Mary's Abbey,190.5270857129311,4.5,53.346874,-6.272976
2495,Insomnia,7 Abbey Street Upper,488.3043417265961,4.3,53.346874,-6.272976
2496,Coffee Etc,1 Haymarket,394.8291759544022,5.0,53.346874,-6.272976
2497,Panem,Halfpenny Bridge House,503.9033304087638,4.6,53.346874,-6.272976
2498,The Coffee Bean,64 Mary Street,351.5239932817442,3.9,53.346874,-6.272976
2499,Third Space,14 Smithfield Market,396.4553018523379,4.4,53.346874,-6.272976
2500,Fonte Coffee,36 Parliament Street,463.4980895619398,4.8,53.346874,-6.272976
2501,Generator Dublin,Smithfield Square,361.2707020786886,3.7,53.346874,-6.272976
2502,The Tram Cafe,1 Wolfe Tone Square W,423.84085970269643,3.8,53.346874,-6.272976
2503,Stage Door Café,11-12 E Essex St,500.47352184350115,4.6,53.346874,-6.272976
